20100408,02:00:00,02:00:00
20100408,02:20:00,02:40:00
20100408,03:00:00,03:39:59
20100408,03:59:59,04:40:00
20100408,05:00:00,05:40:00
20100408,06:00:00,06:00:00
20100408,06:19:59,06:19:59
20100408,09:59:59,10:40:00
20100408,11:00:00,11:40:00
20100408,12:00:00,12:39:59
20100408,12:59:59,13:40:00
20100408,14:09:59,14:09:59
20100408,14:29:59,14:40:00
20100408,15:00:00,15:39:59
20100408,15:59:59,16:40:00
20100408,17:00:00,17:40:00
20100408,18:00:00,18:39:59
20100408,18:59:59,19:40:00
20100408,20:00:00,20:40:00
20100408,21:00:00,21:39:59
20100408,21:59:59,22:44:59
20100411,00:00:59,01:10:00
20100411,01:30:00,03:19:59
20100411,03:50:00,03:50:00
20100411,04:10:00,05:20:00
20100411,05:40:00,06:10:00
20100411,06:59:59,08:29:59
20100411,10:30:00,10:49:59
20100411,11:09:59,11:49:59
20100411,13:10:00,19:30:00
20100411,19:49:59,23:09:59
20100412,00:00:00,00:39:59
20100412,00:59:59,02:09:59
20100412,03:00:00,06:39:59
20100412,06:59:59,09:50:00
20100412,10:10:00,12:50:00
20100412,13:10:00,15:10:00
20100412,15:30:00,15:30:00
20100412,15:50:00,16:30:00
20100412,16:44:59,18:10:00
20100412,18:30:00,18:39:59
20100412,18:59:59,19:10:00
20100412,19:30:00,19:49:59
20100412,20:09:59,21:10:00
20100412,21:30:00,22:49:59
20100413,00:00:00,00:10:00
20100413,00:59:59,01:10:00
20100413,02:00:00,02:09:59
20100413,03:00:00,06:10:00
20100413,06:59:59,07:10:00
20100413,08:00:00,08:09:59
20100413,09:00:00,09:10:00
20100413,09:59:59,10:10:00
20100413,10:41:00,12:30:00
20100413,12:59:59,13:10:00
20100413,13:30:00,16:30:00
20100413,16:49:59,18:10:00
20100413,18:59:59,19:10:00
20100413,20:09:59,20:09:59
20100413,21:00:00,21:10:00
20100413,21:59:59,22:10:00
20100413,22:47:59,22:49:59
20100502,00:10:00,00:24:00
20100502,00:39:59,00:39:59
20100502,01:10:00,02:09:59
20100502,02:29:59,03:59:59
20100502,04:19:59,05:29:59
20100502,06:00:00,06:00:00
20100502,06:19:59,07:40:00
20100502,08:00:00,08:40:00
20100502,09:00:00,10:10:00
20100502,10:49:59,15:22:59
20100502,15:50:00,17:49:59
20100502,20:09:59,20:40:00
20100503,00:00:00,00:19:59
20100503,00:39:59,04:19:59
20100503,04:40:00,05:20:00
20100503,05:49:59,06:00:00
20100503,06:19:59,13:40:00
20100503,14:00:00,16:19:59
20100503,16:49:00,16:49:59
20100503,17:20:00,19:49:59
20100504,00:00:00,00:19:59
20100504,00:39:59,05:20:00
20100504,06:00:00,06:00:00
20100504,06:19:59,11:40:00
20100504,12:00:00,12:50:00
20100504,13:10:00,13:40:00
20100504,14:00:00,14:09:59
20100504,14:26:59,17:29:59
20100504,18:00:00,21:50:00
20100504,22:07:00,22:07:00
20100504,22:19:59,22:19:59
20100505,00:00:00,00:19:59
20100505,00:39:59,00:50:00
20100505,01:10:00,03:00:00
20100505,03:19:59,04:19:59
20100505,04:40:00,04:40:00
20100505,05:09:59,05:20:00
20100505,05:49:59,06:00:00
20100505,06:19:59,07:49:59
20100505,08:40:00,09:19:59
20100505,09:39:59,16:10:00
20100505,16:30:00,16:49:59
20100505,17:09:59,17:49:59
20100505,18:10:00,18:50:00
20100505,19:10:00,19:30:00
20100505,19:49:59,20:00:00
20100505,20:20:00,20:20:00
20100505,20:40:00,20:42:00
20100505,21:00:00,21:10:00
20100528,00:10:00,00:19:59
20100528,00:39:59,00:59:59
20100528,01:19:59,03:00:00
20100528,03:19:59,05:29:59
20100528,06:00:00,06:00:00
20100528,06:19:59,18:30:00
20100528,18:59:59,20:09:59
20100528,20:29:59,20:49:59
20100528,21:10:00,21:10:00
20100529,00:00:00,00:19:59
20100529,00:39:59,05:29:59
20100529,05:49:59,06:00:00
20100529,06:19:59,14:29:59
20100529,14:49:59,20:40:00
20100530,00:00:00,01:40:00
20100530,02:00:00,05:29:59
20100530,06:00:00,06:00:00
20100530,06:19:59,21:00:00
20100530,21:19:59,21:19:59
20100530,21:39:59,21:39:59
20100531,00:00:59,00:50:00
20100531,01:10:00,02:20:00
20100531,02:40:00,05:29:59
20100531,05:49:59,06:00:00
20100531,06:19:59,11:09:59
20100531,11:29:59,19:19:59
20100531,19:40:00,19:49:59
20100531,20:09:59,20:40:00
20100803,00:00:00,01:19:59
20100803,01:40:00,02:40:00
20100803,03:00:00,05:29:59
20100803,05:49:59,06:00:00
20100803,06:19:59,07:10:00
20100803,07:30:00,07:30:00
20100803,07:49:59,17:29:59
20100803,17:49:59,18:19:59
20100804,00:00:00,05:29:59
20100804,06:00:00,06:00:00
20100804,06:19:59,07:40:00
20100804,08:00:00,08:09:59
20100804,08:29:59,09:39:59
20100804,09:59:59,09:59:59
20100804,10:19:59,16:19:59
20100804,16:40:00,17:20:00
20100804,17:40:00,18:19:59
20100804,18:39:59,18:50:00
20100804,19:10:00,19:19:59
20100804,19:40:00,19:40:00
20100804,19:55:59,22:49:59
20100805,00:00:59,00:39:59
20100805,00:59:59,05:29:59
20100805,06:00:00,06:00:00
20100805,06:19:59,06:59:59
20100805,07:19:59,07:19:59
20100805,07:49:59,08:20:00
20100805,08:40:00,14:00:00
20100805,14:20:00,17:29:59
20100805,17:49:59,18:59:59
20100805,19:52:00,22:30:00
20100805,23:09:59,23:09:59
20100806,00:00:59,00:19:59
20100806,00:39:59,00:39:59
20100806,00:59:59,01:40:00
20100806,02:00:00,03:30:00
20100806,03:50:00,05:29:59
20100806,06:00:00,06:00:00
20100806,06:19:59,18:00:00
20100806,18:19:59,18:30:00
20100806,18:50:00,19:19:59
20100807,00:00:00,00:30:00
20100807,00:59:59,01:40:00
20100807,02:00:00,02:40:00
20100807,03:00:00,03:39:59
20100807,03:59:59,04:40:00
20100807,05:00:00,05:29:59
20100807,06:00:00,06:00:00
20100807,06:19:59,06:39:59
20100807,07:10:00,07:40:00
20100807,08:00:00,08:29:59
20100807,09:00:00,09:39:59
20100807,09:59:59,10:19:59
20100807,10:40:00,10:40:00
20100807,11:00:00,11:40:00
20100807,12:00:00,12:39:59
20100807,13:19:59,13:47:59
20100807,14:00:00,14:40:00
20100807,15:00:00,15:39:59
20100807,15:59:59,16:40:00
20100807,17:00:00,17:40:00
20100807,18:00:00,18:39:59
20100807,19:30:00,19:41:59
20100807,20:00:00,20:40:00
20100807,21:00:00,21:39:59
20100807,21:59:59,22:40:00
20101010,00:00:00,02:29:59
20101010,03:36:00,04:40:00
20101010,05:00:00,05:20:00
20101010,05:40:00,06:19:59
20101010,06:39:59,07:30:00
20101010,07:49:59,08:20:00
20101010,08:40:00,10:40:00
20101010,11:00:00,11:09:59
20101010,11:29:59,13:19:59
20101010,13:40:00,13:40:00
20101010,14:00:00,14:40:00
20101010,15:10:00,21:39:59
20101010,21:59:59,23:09:59
20101011,00:00:00,02:09:59
20101011,03:31:00,07:19:59
20101011,07:40:00,07:40:00
20101011,08:09:59,10:40:00
20101011,11:09:59,12:30:00
20101011,12:59:59,17:29:59
20101011,17:49:59,19:40:00
20101011,20:00:00,20:09:59
20101012,00:00:00,02:00:00
20101012,02:18:59,02:20:00
20101012,03:27:00,08:20:00
20101012,09:00:00,11:29:59
20101012,11:49:59,13:10:00
20101012,13:40:00,13:49:59
20101012,14:20:00,14:40:00
20101012,15:00:00,15:10:00
20101012,15:30:00,15:39:59
20101012,15:59:59,16:49:59
20101012,17:09:59,18:00:00
20101012,18:19:59,18:50:00
20101012,19:10:00,19:30:00
20101012,19:49:59,20:29:59
20101012,21:00:00,21:30:00
20101012,21:50:00,21:59:59
20101013,00:00:00,00:00:00
20101013,00:39:59,00:39:59
20101013,00:59:59,00:59:59
20101013,01:19:59,01:19:59
20101013,01:40:00,02:09:59
20101013,02:48:59,12:19:59
20101013,12:39:59,12:39:59
20101013,13:10:00,13:19:59
20101013,13:40:00,13:49:59
20101013,14:09:59,14:09:59
20101013,14:49:59,15:30:00
20101013,15:48:59,15:50:00
20101013,16:10:00,18:39:59
20101013,19:10:00,21:59:59
20110203,00:10:00,02:20:00
20110203,02:40:00,05:20:00
20110203,05:40:00,06:10:00
20110203,06:36:59,11:49:59
20110203,15:59:59,19:49:59
20110204,00:00:00,04:40:00
20110204,05:00:00,05:20:00
20110204,05:40:00,05:40:00
20110204,06:00:00,06:19:59
20110204,06:31:59,09:50:00
20110204,10:10:00,11:09:59
20110204,11:29:59,11:29:59
20110204,11:49:59,13:10:00
20110204,13:30:00,20:49:59
20110204,21:19:59,21:30:00
20110204,21:50:00,22:40:00
20110204,23:00:00,23:20:00
20110228,00:00:00,00:50:00
20110228,01:10:00,01:19:59
20110228,01:40:00,05:20:00
20110228,05:40:00,08:09:59
20110228,08:29:59,09:50:00
20110228,10:10:00,10:10:00
20110228,10:40:00,11:29:59
20110228,11:49:59,12:30:00
20110228,12:50:00,14:29:59
20110228,14:49:59,17:40:00
20110228,18:00:00,18:30:00
20110228,18:50:00,18:50:00
20110228,19:40:00,20:29:59
20110228,20:49:59,21:10:00
20110228,21:39:59,22:19:59
20110228,22:40:00,23:09:59
20110301,00:00:00,00:30:00
20110301,00:50:00,01:10:00
20110301,01:40:00,05:49:59
20110301,06:10:00,10:10:00
20110301,10:30:00,17:40:00
20110301,18:00:00,18:00:00
20110301,18:19:59,18:19:59
20110301,18:39:59,19:19:59
20110301,19:40:00,19:40:00
20110301,20:00:00,20:20:00
20110301,21:00:00,23:20:00
20110302,00:00:00,00:39:59
20110302,00:59:59,09:30:00
20110302,09:59:59,10:30:00
20110302,10:49:59,10:49:59
20110302,11:09:59,11:49:59
20110302,12:03:59,17:49:59
20110302,18:10:00,18:10:00
20110302,18:30:00,18:50:00
20110302,19:10:00,19:40:00
20110302,20:09:59,23:20:00
20110303,00:00:00,00:39:59
20110303,00:59:59,01:40:00
20110303,02:00:00,02:40:00
20110303,03:00:00,03:39:59
20110303,03:59:59,04:40:00
20110303,05:00:00,05:40:00
20110303,06:10:00,06:39:59
20110303,06:59:59,07:40:00
20110303,08:00:00,08:40:00
20110303,09:00:00,09:39:59
20110303,09:59:59,09:59:59
20110303,10:19:59,10:30:00
20110303,11:00:00,11:40:00
20110303,12:00:00,12:39:59
20110303,13:10:00,13:40:00
20110303,14:00:00,14:40:00
20110303,15:00:00,15:39:59
20110303,15:59:59,16:30:00
20110303,17:00:00,17:00:00
20110303,17:29:59,17:40:00
20110303,18:00:00,18:19:59
20110303,18:59:59,19:30:00
20110303,20:09:59,20:29:59
20110303,21:00:00,21:39:59
20110303,21:59:59,22:40:00
20110310,00:00:59,00:10:00
20110310,00:30:00,00:39:59
20110310,00:59:59,00:59:59
20110310,01:19:59,03:39:59
20110310,03:59:59,07:40:00
20110310,08:09:59,08:09:59
20110310,08:29:59,17:40:00
20110310,18:00:00,19:10:00
20110310,19:30:00,19:40:00
20110310,20:00:00,20:09:59
20110310,20:29:59,21:39:59
20110311,00:10:00,07:10:00
20110311,07:30:00,08:29:59
20110311,08:49:59,12:30:00
20110311,12:50:00,13:49:59
20110311,14:09:59,14:09:59
20110311,14:29:59,14:49:59
20110311,15:10:00,17:09:59
20110311,17:40:00,17:40:00
20110311,18:10:00,19:40:00
20110311,20:09:59,20:29:59
20110311,21:10:00,21:10:00
20110312,00:00:00,00:30:00
20110312,00:59:59,01:10:00
20110312,01:30:00,01:40:00
20110312,02:00:00,02:20:00
20110312,02:40:00,02:40:00
20110312,03:10:00,03:39:59
20110312,03:59:59,04:40:00
20110312,05:00:00,05:40:00
20110312,06:10:00,06:39:59
20110312,06:59:59,07:40:00
20110312,08:00:00,08:40:00
20110312,09:00:00,09:30:00
20110312,09:59:59,10:40:00
20110312,11:00:00,11:40:00
20110312,12:00:00,12:39:59
20110312,12:59:59,13:19:59
20110312,14:00:00,14:09:59
20110312,14:40:00,14:40:00
20110312,15:00:00,15:39:59
20110312,15:59:59,16:40:00
20110312,17:00:00,17:40:00
20110312,18:00:00,18:39:59
20110312,18:59:59,19:40:00
20110312,20:00:00,20:40:00
20110312,21:00:00,21:42:59
20110312,21:59:59,22:40:00
20110313,00:10:00,00:19:59
20110313,00:39:59,00:39:59
20110313,00:59:59,01:40:00
20110313,02:00:00,02:00:00
20110313,02:20:00,02:20:00
20110313,02:40:00,02:40:00
20110313,03:00:00,03:00:00
20110313,03:39:59,03:39:59
20110313,03:59:59,04:40:00
20110313,05:00:00,05:40:00
20110313,06:00:00,06:39:59
20110313,06:59:59,07:10:00
20110313,07:30:00,07:40:00
20110313,08:00:00,08:20:00
20110313,08:40:00,08:40:00
20110313,09:00:00,09:10:00
20110313,09:30:00,09:39:59
20110313,09:59:59,10:40:00
20110313,11:00:00,11:29:59
20110313,12:10:00,12:19:59
20110313,12:59:59,13:40:00
20110313,14:00:00,14:29:59
20110313,15:00:00,15:19:59
20110313,15:39:59,15:39:59
20110313,15:59:59,16:30:00
20110313,17:00:00,17:40:00
20110313,18:00:00,18:39:59
20110313,19:10:00,19:10:00
20110313,19:40:00,19:40:00
20110313,20:00:00,20:09:59
20110313,20:29:59,20:40:00
20110313,21:00:00,21:19:59
20110313,21:39:00,21:39:59
20110313,21:59:59,22:40:00
20110527,00:10:00,06:00:00
20110527,06:22:59,12:19:59
20110527,12:50:00,12:59:59
20110527,13:30:00,18:10:00
20110527,18:39:59,19:10:00
20110527,19:40:00,21:50:00
20110528,00:00:00,00:30:00
20110528,00:50:00,15:30:00
20110528,15:59:59,18:39:59
20110528,18:59:59,19:19:59
20110528,20:09:59,21:50:00
20110529,00:00:00,01:40:00
20110529,02:00:00,08:29:59
20110529,08:49:59,18:39:59
20110529,19:10:00,19:40:00
20110529,20:09:59,20:40:00
20110530,00:00:59,09:39:59
20110530,10:10:00,12:50:00
20110530,13:10:00,19:40:00
20110530,20:00:00,20:29:59
20110530,20:49:59,21:19:59
20110805,00:00:00,03:10:00
20110805,03:30:00,05:20:00
20110805,05:40:00,07:19:59
20110805,07:40:00,07:40:00
20110805,08:00:00,08:40:00
20110805,09:00:00,14:40:00
20110805,15:00:00,20:40:00
20110805,21:00:00,21:10:00
20110806,00:00:00,03:10:00
20110806,03:30:00,09:10:00
20110806,09:30:00,10:10:00
20110806,10:30:00,10:30:00
20110806,10:49:59,16:10:00
20110806,16:30:00,16:49:59
20110806,17:09:59,17:11:00
20110806,17:29:59,18:10:00
20110806,18:59:59,18:59:59
20110806,19:49:59,20:40:00
20110806,21:10:00,21:10:00
20110806,21:59:59,22:10:00
20110807,00:00:00,00:39:59
20110807,00:59:59,01:40:00
20110807,02:00:00,02:40:00
20110807,03:00:00,03:10:00
20110807,03:39:59,03:39:59
20110807,03:59:59,04:40:00
20110807,05:00:00,05:40:00
20110807,06:00:00,06:19:59
20110807,06:59:59,07:40:00
20110807,08:00:00,08:40:00
20110807,09:00:00,09:39:59
20110807,09:59:59,10:10:00
20110807,10:30:00,10:30:00
20110807,11:00:00,11:40:00
20110807,12:00:00,12:39:59
20110807,12:59:59,13:10:00
20110807,14:00:00,14:40:00
20110807,15:00:00,15:39:59
20110807,15:59:59,16:40:00
20110807,17:00:00,17:40:00
20110807,18:00:00,18:39:59
20110807,18:59:59,19:40:00
20110807,20:00:00,20:40:00
20110807,21:00:00,21:10:00
20110807,21:30:00,21:39:59
20110807,21:59:59,22:40:00
20110808,00:00:00,01:30:00
20110808,01:49:59,03:10:00
20110808,03:30:00,06:30:00
20110808,07:10:00,09:19:59
20110808,09:59:59,12:39:59
20110808,13:10:00,13:10:00
20110808,13:40:00,16:49:59
20110808,17:01:59,17:49:59
20110808,18:10:00,20:40:00
20110808,21:10:00,21:10:00
20110808,21:39:59,22:10:00
20110908,00:00:00,02:09:59
20110908,02:40:00,08:09:59
20110908,08:40:00,10:40:00
20110908,11:00:00,16:19:59
20110908,16:40:00,17:09:59
20110908,17:29:59,19:30:00
20110908,19:49:59,20:00:00
20110908,20:20:00,22:49:59
20110909,00:00:00,00:39:59
20110909,00:59:59,01:40:00
20110909,02:00:00,02:09:59
20110909,02:29:59,04:10:00
20110909,04:30:00,05:40:00
20110909,06:00:00,06:00:00
20110909,06:39:59,08:00:00
20110909,08:29:59,11:00:00
20110909,11:29:59,12:00:00
20110909,12:30:00,12:39:59
20110909,12:59:59,15:00:00
20110909,15:19:59,19:40:00
20110909,20:00:00,20:09:59
20110909,20:29:59,21:39:59
20110910,00:00:00,00:00:00
20110910,06:19:59,09:39:59
20110910,09:59:59,09:59:59
20110910,10:19:59,10:40:00
20110910,11:00:00,12:19:59
20110910,18:39:59,18:50:00
20110910,19:30:00,20:49:59
20110910,21:10:00,21:50:00
20110910,22:10:00,22:10:00
20110911,00:00:00,04:19:59
20110911,05:00:00,05:29:59
20110911,06:00:00,06:30:00
20110911,06:50:00,07:30:00
20110911,08:00:00,09:00:00
20110911,09:30:00,09:39:59
20110911,09:59:59,10:10:00
20110911,10:30:00,10:30:00
20110911,10:49:59,11:09:59
20110911,11:29:59,12:39:59
20110911,12:59:59,13:10:00
20110911,13:30:00,13:40:00
20110911,14:20:00,15:50:00
20110911,16:10:00,21:39:59
20110911,22:10:00,22:10:00
20110912,00:00:00,00:39:59
20110912,00:59:59,01:10:00
20110912,01:40:00,01:40:00
20110912,02:00:00,02:09:59
20110912,02:40:00,02:40:00
20110912,03:00:00,03:39:59
20110912,03:59:59,03:59:59
20110912,04:30:00,04:40:00
20110912,05:00:00,05:40:00
20110912,06:10:00,06:19:59
20110912,06:39:59,06:39:59
20110912,07:10:00,07:40:00
20110912,08:00:00,08:09:59
20110912,08:43:59,08:43:59
20110912,09:00:00,09:39:59
20110912,09:59:59,10:10:00
20110912,10:40:00,10:40:00
20110912,11:00:00,11:00:00
20110912,11:29:59,11:40:00
20110912,12:10:00,12:39:59
20110912,12:59:59,13:40:00
20110912,14:00:00,14:09:59
20110912,14:29:59,14:40:00
20110912,15:00:00,15:39:59
20110912,15:59:59,16:40:00
20110912,17:00:00,17:40:00
20110912,18:00:00,18:30:00
20110912,18:59:59,19:40:00
20110912,20:00:00,20:40:00
20110912,21:00:00,21:39:59
20110912,21:59:59,22:10:00
20110912,22:30:00,22:40:00
20110916,00:00:00,00:39:59
20110916,01:10:00,02:32:59
20110916,03:00:00,06:00:00
20110916,06:19:59,06:39:59
20110916,07:40:00,07:40:00
20110916,08:09:59,08:40:00
20110916,09:00:00,09:50:00
20110916,10:10:00,10:30:00
20110916,10:49:59,11:09:59
20110916,11:29:59,11:29:59
20110916,11:49:59,12:50:00
20110916,13:19:59,13:30:00
20110916,14:00:00,16:30:00
20110916,16:49:59,18:39:59
20110916,19:10:00,19:10:00
20110916,19:30:00,20:00:00
20110916,20:20:00,20:49:59
20110917,00:10:00,00:39:59
20110917,01:10:00,01:30:00
20110917,02:00:00,02:29:59
20110917,02:49:59,04:19:59
20110917,04:40:00,04:40:00
20110917,05:00:00,05:20:00
20110917,05:40:00,05:40:00
20110917,06:39:59,06:39:59
20110917,06:59:59,07:10:00
20110917,07:40:00,07:40:00
20110917,07:58:00,08:29:59
20110917,08:49:59,09:30:00
20110917,09:50:00,09:59:59
20110917,10:30:00,10:30:00
20110917,10:49:59,11:09:59
20110917,12:10:00,12:10:00
20110917,12:39:59,14:09:59
20110917,14:26:00,16:49:59
20110917,17:09:59,18:39:59
20110917,18:59:59,19:10:00
20110917,19:30:00,20:49:59
20110918,00:00:00,00:39:59
20110918,01:10:00,01:30:00
20110918,01:49:59,02:00:00
20110918,02:20:00,04:40:00
20110918,05:00:00,05:20:00
20110918,05:40:00,05:40:00
20110918,06:00:00,06:19:59
20110918,06:59:59,07:19:59
20110918,07:52:59,08:40:00
20110918,09:00:00,10:49:59
20110918,11:09:59,12:19:59
20110918,12:39:59,18:39:59
20110918,19:10:00,19:10:00
20110919,00:00:00,00:39:59
20110919,00:59:59,01:30:00
20110919,01:49:59,02:49:59
20110919,08:49:59,09:39:59
20110919,10:10:00,10:30:00
20110919,10:49:59,12:50:00
20110919,13:10:00,13:49:59
20110919,15:00:00,16:40:00
20110919,17:00:00,17:49:59
20110920,00:00:00,00:39:59
20110920,00:59:59,01:30:00
20110920,02:00:00,02:00:00
20110920,02:15:00,02:40:00
20110920,03:00:00,03:19:59
20110920,03:59:59,03:59:59
20110920,04:19:59,04:40:00
20110920,05:00:00,05:20:00
20110920,06:00:00,06:39:59
20110925,00:00:00,00:39:59
20110925,03:19:59,03:19:59
20110925,03:39:59,05:00:00
20110925,05:20:00,05:20:00
20110925,05:40:00,05:40:00
20110925,06:10:00,06:30:00
20110925,07:10:00,08:49:59
20110925,11:40:00,11:40:00
20110925,12:10:00,12:39:59
20110925,13:10:00,17:40:00
20110925,18:00:00,18:10:00
20110925,18:30:00,18:39:59
20110925,19:10:00,19:10:00
20110925,19:40:00,19:40:00
20110925,20:00:00,20:00:00
20110925,20:20:00,21:10:00
20110925,21:39:59,22:49:59
20110926,01:47:59,02:29:59
20110926,02:49:59,05:40:00
20110926,06:00:00,06:50:00
20110926,07:10:00,08:09:59
20110926,08:29:59,09:00:00
20110926,13:46:00,17:49:59
20110926,18:10:00,18:39:59
20110926,19:10:00,19:10:00
20110927,00:00:00,00:39:59
20110927,00:59:59,01:19:59
20110927,01:44:00,07:30:00
20110927,08:00:00,10:10:00
20110927,10:30:00,11:09:59
20110927,11:29:59,17:29:59
20110927,19:10:59,20:09:59
20110927,20:29:59,20:40:00
20110927,21:10:00,21:10:00
20110928,00:00:00,00:30:00
20110928,00:50:00,01:10:00
20110928,01:30:00,02:29:59
20110928,02:49:59,06:39:59
20110928,06:59:59,09:10:00
20110928,09:30:00,09:50:00
20110928,11:00:00,11:09:59
20110928,11:40:00,11:40:00
20110928,12:10:00,12:10:00
20110928,12:39:59,12:39:59
20110928,12:59:59,13:19:59
20111024,00:00:00,00:10:00
20111024,00:50:00,04:40:00
20111024,05:00:00,05:20:00
20111024,05:40:59,07:10:00
20111024,07:40:00,07:40:00
20111024,08:00:00,08:09:59
20111024,08:29:59,08:29:59
20111024,09:10:00,09:10:00
20111024,09:59:59,10:10:00
20111024,10:30:00,10:30:00
20111024,10:49:59,11:09:59
20111024,11:40:00,12:00:00
20111024,12:19:59,14:40:00
20111024,15:00:00,16:10:00
20111024,16:30:00,16:40:00
20111024,17:00:00,17:40:00
20111024,18:10:00,18:10:00
20111024,18:30:00,21:59:59
20111024,22:19:59,22:19:59
